shift,MAE,RMSE,R2,mean_error,overestimation_share,max_overestimation,near_failure_MAE,warning_zone_MAE,candidate_hash
16.5,18.854756232087237,22.38113240228518,0.7099288286685805,-12.787383302583164,0.18,38.24620345070548,12.256120914443603,15.956565968321733,6ab1fff6d27303f70be8695d5839c82e
17.0,19.124756232087236,22.646135893595684,0.7030189940738995,-13.237383302583163,0.18,37.74620345070548,12.516120914443603,16.456565968321733,6ab1fff6d27303f70be8695d5839c82e
17.5,19.394756232087236,22.917893756054156,0.6958485723451348,-13.687383302583164,0.18,37.24620345070548,12.776120914443602,16.956565968321733,6ab1fff6d27303f70be8695d5839c82e
18.0,19.664756232087235,23.19616859561874,0.6884175634822866,-14.137383302583164,0.18,36.74620345070548,13.036120914443602,17.456565968321733,6ab1fff6d27303f70be8695d5839c82e
18.5,19.934756232087235,23.480728711412517,0.6807259674853547,-14.587383302583165,0.18,36.24620345070548,13.296120914443602,17.956565968321733,6ab1fff6d27303f70be8695d5839c82e
19.0,20.221788473514422,23.77134838669307,0.6727737843543395,-15.037383302583164,0.16,35.74620345070548,13.556120914443602,18.456565968321733,6ab1fff6d27303f70be8695d5839c82e
19.5,20.512167791472457,24.064762928860777,0.6646458917209082,-15.484778054899282,0.15,35.24620345070548,13.805699923708072,18.956565968321733,6ab1fff6d27303f70be8695d5839c82e
20.0,20.80441110603597,24.358595525141048,0.6564064964966541,-15.925593557821774,0.14,34.74620345070548,14.03467318196215,19.456565968321733,6ab1fff6d27303f70be8695d5839c82e
0.0,13.558845442764401,19.016735150846582,0.7905827887656114,2.2575637458430053,0.51,59.929450383401445,5.522116784953966,6.941538865097666,4d1bcd48f2373cb87b4673d329e65ee3
0.5,13.5488454427644,18.963877558442555,0.7917453338389875,1.7575637458430051,0.51,59.429450383401445,5.462116784953967,6.912127100391784,4d1bcd48f2373cb87b4673d329e65ee3
1.0,13.56320031544268,18.92408751580266,0.7926183376522707,1.2575637458430051,0.47,58.929450383401445,5.421165537384886,6.976363755245013,4d1bcd48f2373cb87b4673d329e65ee3
1.5,13.594127567002179,18.897447567328108,0.7932018002054613,0.7575637458430049,0.46,58.429450383401445,5.404874543622887,7.064599049362661,4d1bcd48f2373cb87b4673d329e65ee3
